episode,timestep,reward
7546,261120,-15.3755
7557,261600,-15.1654
7569,262080,-14.9935
7582,262560,-14.8936
7593,263040,-15.5252
7603,263520,-15.4125
7616,264000,-14.9259
7630,264480,-14.6112
7642,264960,-14.8561
7653,265440,-15.3899
7665,265920,-14.9151
7678,266400,-14.8015
7691,266880,-14.7272
7704,267360,-14.7115
7717,267840,-14.7022
7730,268320,-14.7063
7742,268800,-15.1903
7752,269280,-15.7021
7764,269760,-15.2606
7775,270240,-15.014
7788,270720,-14.856
7799,271200,-15.5819
7812,271680,-14.7839
7825,272160,-14.6825
7838,272640,-14.6399
7849,273120,-15.3039
7861,273600,-14.9662
7873,274080,-14.7146
7885,274560,-14.9913
7897,275040,-15.1648
7908,275520,-14.7958
7920,276000,-15.0563
7933,276480,-14.7482
7943,276960,-15.9799
7954,277440,-15.4287
7965,277920,-15.4324
7977,278400,-14.5937
7990,278880,-14.9789
8001,279360,-15.3338
8014,279840,-14.8162
8027,280320,-14.6161
8038,280800,-15.1442
8049,281280,-15.3929
8060,281760,-15.2746
8073,282240,-14.8465
8085,282720,-15.1372
8097,283200,-14.9636
8109,283680,-15.0554
8123,284160,-14.458
8134,284640,-15.4146
8145,285120,-15.2418
8156,285600,-15.5795
8168,286080,-15.0952
8178,286560,-15.4917
8192,287040,-14.6087
8204,287520,-14.8265
8215,288000,-15.4534
8227,288480,-15.034
8236,288960,-16.3845
8247,289440,-15.4771
8261,289920,-14.3146
8272,290400,-15.2851
8284,290880,-15.2198
8296,291360,-14.9031
8308,291840,-14.886
8319,292320,-15.2739
8330,292800,-15.4416
8344,293280,-14.5917
8354,293760,-15.578
8367,294240,-14.9691
8379,294720,-14.7416
8391,295200,-15.2462
8402,295680,-15.3549
8413,296160,-15.5326
8424,296640,-15.241
8435,297120,-15.2356
8445,297600,-15.802
8456,298080,-15.5051
8467,298560,-15.4292
8477,299040,-15.5439
8490,299520,-15.0118
8502,300000,-14.9674
8514,300480,-15.1897
8525,300960,-15.0228
8538,301440,-14.829
8549,301920,-15.7381
8561,302400,-15.0173
8571,302880,-15.4426
8583,303360,-15.2587
8595,303840,-14.8445
8607,304320,-15.1666
8620,304800,-14.6391
8632,305280,-15.1671
8645,305760,-14.7896
8657,306240,-15.1236
8668,306720,-15.2636
8680,307200,-14.8177
8693,307680,-14.8221
8705,308160,-15.1164
8716,308640,-15.4135
8727,309120,-15.0178
8738,309600,-15.2811
8749,310080,-15.7037
8759,310560,-15.6425
8772,311040,-15.0812
8783,311520,-15.3255
8794,312000,-15.2397
8806,312480,-14.9362
8819,312960,-14.8905
8829,313440,-15.5084
8840,313920,-15.2944
8853,314400,-14.8769
8863,314880,-15.7444
8874,315360,-15.3677
8886,315840,-15.0627
8897,316320,-15.6593
8908,316800,-15.314
8919,317280,-15.4796
8929,317760,-15.5463
8940,318240,-15.1716
8951,318720,-15.387
8962,319200,-15.5898
8973,319680,-15.296
8984,320160,-15.2833
8994,320640,-15.85
9006,321120,-15.0663
9017,321600,-15.5867
9030,322080,-14.7465
9043,322560,-14.7816
9054,323040,-15.2929
9065,323520,-15.4872
9077,324000,-14.983
9090,324480,-14.6605
9101,324960,-15.4896
9114,325440,-14.6787
9125,325920,-15.4184
9136,326400,-15.1867
9150,326880,-14.6175
9162,327360,-15.0624
9174,327840,-14.9089
9186,328320,-15.1487
9196,328800,-15.9548
9206,329280,-15.5703
9217,329760,-15.3179
9230,330240,-14.8759
9242,330720,-15.1224
9253,331200,-15.2073
9264,331680,-15.1372
9275,332160,-15.408
9287,332640,-15.3046
9298,333120,-15.3999
9309,333600,-15.4435
9320,334080,-15.28
9331,334560,-15.4819
9343,335040,-15.0204
9354,335520,-15.4487
9365,336000,-15.3551
9377,336480,-14.9851
9388,336960,-15.4429
9399,337440,-15.269
9410,337920,-15.2299
9421,338400,-15.0923
9434,338880,-15.0968
9446,339360,-15.2244
9456,339840,-15.665
9468,340320,-15.1486
9479,340800,-15.3178
9490,341280,-15.3564
9501,341760,-15.6364
9511,342240,-15.5664
9523,342720,-15.2715
9535,343200,-14.9193
9548,343680,-14.4853
9559,344160,-15.5073
9571,344640,-15.1397
9583,345120,-15.1148
9593,345600,-15.7237
9602,346080,-15.9532
9615,346560,-14.9607
9625,347040,-15.8559
9636,347520,-15.3743
9646,348000,-15.5153
9658,348480,-15.1546
9668,348960,-15.5177
9679,349440,-15.493
9691,349920,-15.0139
9702,350400,-15.4112
9714,350880,-15.1483
9725,351360,-15.4787
9738,351840,-14.7139
9752,352320,-14.5849
9763,352800,-15.1098
9774,353280,-15.5494
9785,353760,-15.1591
9797,354240,-14.972
9808,354720,-15.2643
9819,355200,-15.4009
9831,355680,-15.0999
9842,356160,-15.4599
9853,356640,-15.386
9865,357120,-14.9246
9876,357600,-15.2038
9888,358080,-15.2298
9900,358560,-15.2108
9909,359040,-16.2108
9919,359520,-15.7502
9929,360000,-15.5368
9939,360480,-16.1273
9950,360960,-15.219
9960,361440,-15.5086
9972,361920,-15.3662
9984,362400,-15.0255
9995,362880,-15.5105
10005,363360,-15.7237
10015,363840,-15.4936
10026,364320,-15.563
10038,364800,-15.2253
10050,365280,-14.8168
10062,365760,-15.4764
10071,366240,-15.6954
10084,366720,-15.0066
10094,367200,-15.7148
10107,367680,-15.0575
10119,368160,-14.7384
10132,368640,-15.0731
10142,369120,-15.7437
10152,369600,-15.6337
10162,370080,-15.8125
10173,370560,-15.4108
10184,371040,-15.2523
10197,371520,-14.8813
10209,372000,-15.0677
10221,372480,-15.1429
10233,372960,-15.2721
10244,373440,-15.1447
10255,373920,-15.5133
10268,374400,-14.7966
10279,374880,-15.5137
10290,375360,-15.2217
10302,375840,-15.0499
10314,376320,-15.2228
10323,376800,-15.8124
10335,377280,-15.014
10346,377760,-15.6511
10356,378240,-15.7309
10367,378720,-15.238
10378,379200,-15.6572
10387,379680,-15.9698
10399,380160,-15.3159
10410,380640,-15.4177
10421,381120,-15.3556
10433,381600,-15.1112
10442,382080,-15.8444
10455,382560,-15.1808
10464,383040,-15.757
10476,383520,-15.4077
10487,384000,-15.4403
10497,384480,-15.8115
10508,384960,-15.2453
10518,385440,-15.5758
10529,385920,-15.5833
10540,386400,-15.424
10550,386880,-15.5288
10561,387360,-15.453
10572,387840,-15.2654
10584,388320,-15.2704
10594,388800,-15.8183
10605,389280,-15.1255
10617,389760,-15.321
10627,390240,-15.6059
10638,390720,-15.5376
10649,391200,-15.2935
10660,391680,-15.3304
10671,392160,-15.3681
10681,392640,-15.7001
10693,393120,-15.2797
10705,393600,-14.8247
10716,394080,-15.3427
10727,394560,-15.6148
10738,395040,-15.1123
10749,395520,-15.3422
10760,396000,-15.6322
10771,396480,-15.4135
10782,396960,-15.4362
10792,397440,-15.5019
10805,397920,-14.9106
10817,398400,-15.0854
10827,398880,-16.0096
10836,399360,-15.9756
10847,399840,-15.4457
10858,400320,-15.6308
10868,400800,-15.6514
10880,401280,-14.9582
10891,401760,-15.4687
10903,402240,-15.295
10913,402720,-15.6548
10923,403200,-15.7426
10935,403680,-15.1357
10946,404160,-15.26
10957,404640,-15.5918
10969,405120,-15.1295
10981,405600,-15.178
10992,406080,-15.2581
11002,406560,-15.7599
11013,407040,-15.1504
11024,407520,-15.2959
11036,408000,-15.3805
11048,408480,-14.9983
11059,408960,-15.3949
11071,409440,-14.9777
11080,409920,-15.7994
11091,410400,-15.3416
11101,410880,-16.0504
11111,411360,-15.7046
11122,411840,-15.433
