episode,timestep,reward
143,4290,12.546448
143,4295,8.826562
143,4300,11.49095
143,4300,4.560896
143,4305,16.209459
145,4350,8.220833
145,4365,9.639881
145,4375,11.291404
146,4395,13.126659
147,4420,10.478199
147,4420,6.768644
147,4425,8.956152
148,4445,7.617966
148,4450,4.544615
148,4460,6.045248
149,4475,7.52618
150,4515,9.720448
150,4525,9.627052
151,4535,12.504351
152,4560,6.753114
152,4580,8.184014
153,4610,11.219429
154,4630,9.919966
154,4645,9.444444
154,4645,5.309672
155,4665,20.473114
155,4670,6.011873
156,4685,15.411592
156,4695,7.541745
157,4725,11.102504
158,4740,8.152194
158,4750,8.185315
158,4750,12.158212
158,4765,5.982884
159,4770,13.773988
160,4800,7.532838
160,4815,6.800769
161,4835,12.914684
162,4870,10.32344
162,4870,15.517197
163,4890,11.328141
163,4905,10.191
164,4925,8.167778
164,4925,23.140329
164,4930,9.015609
164,4940,7.438597
165,4960,5.325026
165,4970,9.677365
166,4985,8.826297
166,5005,11.007047
166,5005,6.742111
167,5010,10.429212
167,5010,6.069324
167,5035,4.543938
168,5045,5.322759
168,5050,9.703891
168,5065,8.88176
169,5095,6.724247
170,5100,9.558249
170,5105,6.046733
170,5110,9.645116
171,5135,6.055433
171,5135,17.358066
171,5140,6.037123
171,5145,6.052603
171,5155,6.724647
172,5175,6.042137
172,5180,5.292538
173,5210,8.225548
174,5230,13.803956
174,5240,9.049628
174,5245,15.242169
175,5265,5.301464
175,5275,9.53575
176,5285,6.810827
176,5295,7.599952
177,5315,7.464807
177,5315,19.799079
177,5335,8.86716
178,5340,3.797285
178,5360,6.820487
179,5370,11.967335
179,5375,12.0211
179,5380,6.761008
179,5385,3.803697
180,5405,9.581576
180,5410,6.075127
181,5435,4.55149
181,5435,8.959441
181,5450,5.977791
181,5450,9.752831
182,5475,12.79072
182,5480,6.756901
183,5490,6.022726
183,5495,6.794294
183,5515,11.278104
184,5525,7.514624
184,5545,8.124538
184,5545,4.562159
184,5545,9.34286
185,5550,8.33946
186,5580,8.173441
186,5595,7.56044
186,5595,6.812602
186,5600,8.295976
187,5615,5.311161
187,5630,12.385281
187,5635,5.294092
188,5650,8.139602
188,5655,6.024122
188,5655,9.035092
189,5695,6.044417
190,5705,10.323701
190,5715,12.298003
191,5735,6.059802
191,5755,6.076579
192,5765,9.019358
192,5775,16.870845
192,5785,7.519722
193,5800,21.023418
193,5805,6.025831
193,5810,8.23649
194,5820,5.293244
194,5825,7.528744
195,5850,6.06133
195,5855,7.481412
195,5870,6.769133
195,5870,7.583278
196,5905,5.318581
196,5905,15.357529
197,5910,5.977462
197,5930,10.806678
198,5955,7.597294
199,5970,8.979863
199,5995,12.233461
200,6000,9.952247
200,6015,9.030174
201,6045,11.140855
201,6045,21.935854
201,6045,7.547322
202,6065,9.713913
202,6080,5.271294
202,6080,5.276953
203,6090,6.814047
203,6105,11.918903
203,6115,5.316573
204,6135,10.299053
204,6140,7.562419
205,6150,10.494957
205,6155,7.496284
206,6195,8.32377
206,6200,6.831595
206,6200,11.808994
207,6215,11.826522
207,6230,11.787715
207,6235,5.287808
208,6240,6.045003
208,6245,7.505388
208,6255,6.017721
209,6295,5.999933
210,6305,9.535455
210,6310,9.684963
210,6320,12.434645
211,6330,14.495311
212,6360,9.53167
212,6370,6.03839
212,6375,10.541479
213,6400,13.795378
213,6405,12.252086
213,6410,6.050802
213,6410,7.473553
214,6425,7.614046
215,6450,7.464777
215,6455,6.75921
215,6460,8.175655
215,6460,7.491296
215,6475,7.421642
216,6490,4.565289
216,6495,6.062485
216,6495,6.729809
217,6515,8.23803
217,6530,8.249049
217,6535,6.770473
218,6540,6.783887
219,6580,6.023825
219,6580,9.614098
219,6580,6.777182
219,6585,8.277115
219,6595,14.586311
220,6625,6.814023
221,6630,7.491987
221,6635,8.162069
221,6645,8.868774
221,6655,8.989478
222,6670,6.791169
222,6675,6.004142
222,6685,8.206919
222,6685,4.564411
223,6700,4.551398
223,6700,8.315588
223,6710,5.281834
224,6725,6.041178
224,6740,8.070242
224,6740,6.032611
225,6750,5.996808
225,6760,5.287361
225,6765,9.423658
226,6790,7.484015
227,6810,7.468517
227,6810,6.791233
227,6830,12.728507
227,6835,6.790842
228,6850,6.050046
229,6875,6.068893
229,6880,7.539123
229,6880,4.540534
229,6885,10.974822
230,6910,5.282385
230,6910,21.247709
230,6915,5.296102
230,6920,6.099185
231,6950,6.034346
232,6960,10.927638
232,6965,8.216684
232,6970,8.202351
233,6990,10.363418
233,7000,5.311116
233,7010,7.554285
233,7010,8.779485
234,7025,8.294128
234,7030,4.544536
235,7060,10.100155
235,7070,9.0115
236,7090,9.718125
236,7105,5.292677
236,7105,6.762166
237,7115,14.998054
237,7115,12.004399
237,7125,5.282129
238,7150,6.789664
238,7155,6.036127
238,7165,8.982886
239,7175,9.019171
239,7195,6.837932
239,7195,4.546912
240,7215,8.995046
240,7220,6.784675
240,7220,13.227292
241,7230,5.325728
241,7250,8.052697
242,7270,6.03492
242,7270,7.416876
242,7280,9.72887
243,7300,11.312825
243,7300,4.554913
244,7320,10.377198
244,7325,8.277545
244,7340,9.044834
246,7380,8.912445
246,7385,8.882056
246,7405,9.71513
248,7440,8.188207
248,7445,16.697448
249,7470,9.506396
249,7470,13.037333
249,7475,19.981494
249,7480,6.035908
249,7495,7.429049
250,7515,6.80451
250,7520,6.821224
250,7525,4.550566
251,7535,8.268508
251,7550,5.298332
252,7565,6.015627
252,7580,8.908156
253,7595,8.996378
253,7600,17.850124
254,7630,9.623409
254,7635,12.75067
254,7645,9.647962
255,7660,9.735781
255,7665,9.753039
255,7675,6.015828
256,7690,3.79258
256,7695,9.596737
256,7700,8.295038
258,7750,10.992076
258,7755,9.489431
258,7760,9.687943
259,7795,6.794107
260,7820,9.683626
260,7820,15.70551
261,7830,5.298381
261,7845,12.95992
261,7855,24.347167
262,7860,6.05566
262,7865,6.762965
263,7890,3.795455
263,7905,8.854746
263,7910,7.594745
264,7920,9.738451
264,7945,5.262284
265,7950,15.560611
265,7950,4.545769
266,7985,13.814955
266,7990,6.084161
266,8000,8.230272
267,8010,15.290866
267,8015,9.582885
268,8040,7.490779
268,8050,7.485506
268,8050,9.499932
268,8055,6.780531
269,8085,10.477251
269,8090,5.288656
270,8100,9.005068
270,8125,6.045681
271,8135,12.845934
271,8140,6.029297
272,8165,14.505369
272,8180,8.208699
272,8180,6.860224
273,8205,9.560172
273,8210,6.756229
274,8225,6.82222
275,8270,12.997412
276,8280,10.691835
276,8280,9.799924
276,8280,8.148187
277,8315,5.296563
277,8325,8.19572
277,8325,6.754831
277,8335,18.767785
278,8345,9.705323
279,8370,8.266144
279,8395,7.453393
280,8405,11.487199
280,8420,12.671372
280,8425,13.359141
281,8440,10.454085
281,8440,6.772001
282,8460,6.077316
282,8470,4.541764
282,8470,6.740559
282,8480,11.05981
283,8495,8.192875
283,8510,6.046549
283,8515,8.269236
283,8515,6.805969
285,8550,10.295615
285,8555,6.719102
285,8570,8.198575
285,8575,9.09485
286,8590,13.790824
286,8595,6.007211
287,8615,6.002518
287,8635,6.028445
288,8645,8.143605
289,8670,12.722129
289,8675,14.085104
289,8680,5.300384
289,8680,6.80677
289,8695,11.403955
290,8700,4.546287
291,8735,8.112731
291,8750,10.305142
292,8760,9.506906
292,8765,9.441876
293,8790,8.048238
293,8795,5.300578
293,8800,16.157823
294,8830,4.555697
294,8835,12.384112
294,8835,10.027688
295,8850,9.009635
295,8855,8.940108
295,8875,6.767088
296,8885,7.423588
296,8900,7.447743
297,8915,11.702098
297,8920,6.770948
297,8925,10.1338
297,8925,6.017181
298,8945,4.563784
298,8950,7.553233
298,8960,6.016152
299,8980,5.3129
299,8980,8.259788
299,8985,8.862292
300,9010,8.862636
300,9015,5.298626
301,9040,8.080773
302,9085,11.053223
303,9095,8.22502
303,9100,18.459652
303,9105,16.096631
304,9130,5.33438
304,9135,5.313905
305,9160,10.832275
305,9170,9.481687
305,9175,6.01546
306,9200,23.084043
307,9210,6.054926
307,9215,8.253274
307,9215,6.021078
307,9220,13.132352
308,9260,6.808941
308,9265,9.71925
308,9265,8.117701
309,9270,7.511923
309,9275,9.027651
310,9305,6.754607
310,9315,7.470769
310,9325,7.558649
311,9340,10.389372
312,9360,5.299409
312,9365,14.600355
312,9380,10.72111
313,9395,11.712353
313,9395,8.278198
314,9420,8.757051
314,9420,8.329649
314,9445,9.499693
315,9460,6.030161
315,9470,11.222975
316,9485,9.715781
316,9490,4.543047
316,9490,13.082947
316,9505,5.288563
317,9535,12.812568
318,9545,8.811521
319,9570,11.502653
319,9580,11.202156
319,9590,14.341022
320,9610,9.749477
320,9620,7.53606
320,9625,6.783706
320,9625,13.292674
321,9630,6.047108
322,9660,6.070511
322,9670,8.86824
322,9675,7.563983
323,9690,9.742355
323,9695,9.721071
323,9705,6.737044
324,9720,6.787061
324,9730,5.316314
324,9740,7.432619
324,9745,10.632364
325,9760,4.570864
326,9780,11.035476
326,9790,10.472279
326,9795,7.509528
326,9800,6.010713
327,9830,4.559415
328,9850,14.047167
328,9860,11.851196
328,9860,10.294365
329,9880,7.543795
330,9900,7.46875
330,9900,14.473311
330,9920,6.000621
330,9925,9.587653
331,9945,6.749661
331,9950,7.557448
331,9950,12.581833
332,9975,7.47758
333,10005,4.538691
333,10015,9.718886
333,10015,9.485793
334,10020,10.408302
334,10030,16.316666
334,10045,6.074013
335,10060,6.059205
335,10060,6.800748
335,10065,5.306976
336,10090,4.570804
336,10100,5.297072
336,10105,8.776948
337,10120,15.711623
337,10135,6.765452
338,10145,12.500051
338,10155,7.442023
338,10165,6.743928
339,10180,5.302646
339,10190,13.032193
340,10200,6.8083
340,10220,11.935773
340,10225,9.139954
341,10240,6.015115
341,10245,3.805702
341,10250,10.440081
342,10265,6.020844
342,10275,12.01849
343,10300,5.303049
343,10305,4.534897
343,10315,11.067075
344,10320,11.248421
344,10345,6.751669
346,10380,9.049352
346,10380,10.837955
346,10380,16.61251
347,10420,6.025461
347,10425,14.606487
347,10430,7.572495
348,10445,9.524757
348,10465,16.741818
349,10485,8.204789
350,10520,10.625123
350,10525,9.053754
351,10535,7.50095
352,10565,6.828279
352,10570,20.794046
352,10585,7.547783
352,10585,8.939051
353,10605,23.316329
354,10635,7.433039
354,10640,11.119077
355,10655,10.067206
355,10675,13.58927
357,10715,15.856765
357,10715,9.057628
357,10725,12.297616
358,10765,6.074103
359,10770,8.206321
359,10775,18.03151
359,10795,12.075489
360,10825,7.494377
361,10840,10.388949
362,10880,15.964656
363,10890,9.688296
363,10900,8.961825
364,10935,5.310386
364,10940,7.607856
365,10970,12.795514
365,10975,17.195771
366,10990,7.586298
366,11000,9.645953
367,11025,7.577241
367,11030,9.082494
368,11040,6.052088
368,11050,9.044519
368,11060,5.299707
370,11105,11.113632
370,11110,10.312404
370,11120,10.341264
370,11125,9.629744
371,11130,20.092755
371,11150,6.739702
372,11160,6.06602
372,11160,7.532266
372,11170,6.744088
373,11190,6.044995
373,11195,9.698027
373,11195,5.311198
374,11230,10.288331
374,11240,6.808103
374,11245,11.172075
375,11255,8.912522
375,11260,4.541492
375,11265,10.311718
376,11300,6.754266
376,11300,9.007557
376,11305,6.814318
377,11335,10.19478
377,11335,5.332933
378,11350,15.071481
378,11355,7.532296
379,11395,6.738387
380,11410,8.223922
380,11415,16.386941
381,11435,14.243333
381,11435,6.034423
381,11440,4.556225
382,11480,6.77322
383,11490,11.158991
383,11500,9.754351
384,11545,9.520227
385,11570,10.025296
385,11570,11.128746
387,11630,8.968189
387,11630,23.318573
388,11640,14.160696
388,11655,11.74394
388,11665,5.317871
390,11700,8.870324
390,11700,6.736519
390,11720,17.542169
390,11725,13.317281
391,11735,10.219434
391,11740,6.052913
392,11770,5.33847
392,11775,7.400383
393,11790,7.499963
393,11815,16.470474
394,11820,4.54225
394,11835,15.67228
394,11835,9.774367
394,11840,9.476907
395,11875,6.017972
396,11895,11.699664
396,11905,9.675067
397,11910,12.036374
397,11915,6.043122
397,11930,12.901269
397,11935,6.036917
398,11945,6.071493
398,11950,6.026592
398,11960,6.756694
399,11970,6.056136
399,11995,5.299952
400,12000,7.48824
400,12000,8.208244
401,12035,5.292745
401,12045,7.483858
402,12065,9.433331
404,12120,8.223763
404,12130,12.33827
404,12140,14.615062
405,12160,18.21269
406,12180,7.492707
406,12190,24.523694
407,12235,6.881085
407,12235,10.941458
409,12275,13.593849
409,12280,15.793054
410,12310,4.54463
411,12330,8.138917
411,12335,14.083501
411,12340,15.465224
412,12365,8.160432
412,12375,6.804128
412,12375,32.109718
414,12425,8.759119
414,12430,13.207782
414,12435,13.618217
415,12465,6.001475
415,12475,6.736272
416,12490,16.563401
418,12540,11.083378
418,12550,17.260529
418,12555,11.87255
419,12570,16.419538
419,12580,12.659249
420,12605,5.32257
420,12615,9.072509
421,12645,15.632579
421,12645,13.752873
421,12650,6.719837
422,12665,7.522064
422,12680,5.28669
422,12680,14.825139
423,12690,6.08076
423,12695,7.482313
424,12720,8.083098
424,12725,6.799549
424,12740,7.541488
425,12770,7.446279
426,12790,13.729795
426,12795,8.127269
427,12815,13.525486
427,12820,7.531028
427,12835,15.817082
429,12880,8.888677
429,12885,12.595744
429,12890,14.718419
430,12910,11.142151
430,12915,13.649369
431,12935,7.494033
431,12955,6.771906
432,12985,14.759823
433,12995,8.803837
434,13035,11.985837
435,13050,17.176659
435,13060,9.818938
435,13075,6.052953
437,13110,8.835217
437,13125,9.818139
438,13140,4.546801
438,13140,9.6829
439,13185,6.741699
439,13190,7.454246
439,13195,17.386795
440,13215,13.322991
441,13230,6.031163
441,13255,9.069153
442,13260,11.274429
442,13285,8.134612
443,13315,8.875646
444,13320,8.954095
445,13355,5.298574
445,13370,8.204343
445,13370,31.996389
447,13425,8.248958
448,13440,12.27106
448,13440,17.240848
449,13470,4.542258
449,13480,6.028101
449,13490,16.162359
450,13505,11.590786
450,13515,5.338781
450,13525,8.326982
450,13525,19.346044
451,13530,6.024584
452,13585,10.453262
452,13585,8.35977
453,13590,9.419254
453,13595,10.071826
454,13625,5.31257
454,13645,8.878405
454,13645,7.55491
455,13660,10.838555
456,13680,22.820992
456,13680,8.308031
456,13695,7.519067
457,13710,9.658251
457,13720,6.040273
457,13725,9.535547
457,13735,6.081636
458,13760,6.019182
459,13770,13.363708
459,13780,8.290494
459,13790,4.548546
460,13800,9.697786
461,13830,15.671276
461,13835,8.300838
461,13845,6.8205
462,13865,5.321615
462,13870,14.695218
462,13875,12.644315
462,13880,6.729829
463,13900,5.322099
464,13920,11.206122
464,13920,6.767145
464,13925,8.248143
465,13950,10.07737
465,13960,6.014316
466,14000,7.445043
467,14010,7.548989
467,14015,13.616542
467,14025,13.655125
468,14040,6.06471
469,14075,5.32285
469,14080,10.463415
469,14090,15.190236
470,14105,12.575317
