episode,timestep,reward
761,182704,-14378.306402
761,182704,-12950.470028
761,182704,-12534.872947
761,182704,-15482.865669
761,182704,-24126.845974
801,192320,-10901.627507
801,192320,-14650.825137
801,192320,-14083.617852
801,192320,-15541.946247
801,192320,51921.031943
801,192320,-21780.642671
801,192320,-12317.93774
801,192320,-12006.334966
841,201936,-13536.900649
841,201936,-22971.043379
841,201936,-14193.639028
841,201936,-15076.431335
841,201936,-13750.480808
841,201936,-15053.294617
841,201936,-18581.014057
841,201936,-25728.775958
881,211552,-18940.239274
881,211552,-12029.351686
881,211552,-12016.0858
881,211552,-14396.332144
881,211552,78015.268031
881,211552,-26055.175367
881,211552,-13855.936967
881,211552,-14195.289874
921,221168,-25741.571402
921,221168,-26512.80566
921,221168,-13371.640352
921,221168,377.908572
921,221168,-14456.797488
921,221168,-14025.219816
921,221168,-14801.453589
921,221168,-28839.014611
961,230784,-13316.614298
961,230784,-24463.55907
961,230784,9616.344181
961,230784,74572.835135
961,230784,-24310.072372
961,230784,-4596.322467
961,230784,-13865.524271
961,230784,-10877.182408
1001,240400,-15770.44518
1001,240400,-14643.765247
1001,240400,-14496.55137
1001,240400,-20761.111451
1001,240400,-14043.662262
1001,240400,-14400.524026
1001,240400,-4740.988399
1001,240400,33550.311279
1041,250016,-3202.889659
1041,250016,11220.092465
1041,250016,-14771.867752
1041,250016,-14239.044096
1041,250016,-13105.845081
1041,250016,-25466.018584
1041,250016,68460.698201
1041,250016,-1404.624409
1081,259632,-15984.394769
1081,259632,-15942.103379
1081,259632,-14275.052785
1081,259632,-21729.431371
1081,259632,-13748.601041
1081,259632,-25063.013565
1081,259632,-14765.532944
1081,259632,-26297.863908
1121,269248,-15137.246387
1121,269248,-14173.783496
1121,269248,-15386.867498
1121,269248,-14917.658436
1121,269248,-15032.981329
1121,269248,-21272.800858
1121,269248,-14622.089146
1121,269248,13929.821033
1161,278864,-26198.971886
1161,278864,51141.904492
1161,278864,-21617.038354
1161,278864,73205.852317
1161,278864,24863.777634
1161,278864,-13110.158715
1161,278864,-12407.035419
1161,278864,11144.108765
1202,288480,-12346.916901
1202,288480,8387.956028
1202,288480,-14832.19594
1202,288480,13678.247216
1202,288480,52600.680374
1202,288480,6106.679657
1202,288480,-12020.524912
1202,288480,-14605.06136
1242,298096,-14516.941262
1242,298096,10315.598318
1242,298096,-35285.484784
1242,298096,-14271.286674
1242,298096,-21300.439425
1242,298096,-14675.385038
1242,298096,-29035.706242
1242,298096,-8163.821957
1282,307712,45030.1543
1282,307712,12586.455294
1282,307712,-13896.128749
1282,307712,-12495.941052
1282,307712,-16739.164654
1282,307712,-12980.751565
1282,307712,-31863.999538
1282,307712,-10929.9799
1322,317328,-27942.839058
1322,317328,12740.454064
1322,317328,-1416.785539
1322,317328,-14758.857905
1322,317328,-21538.499165
1322,317328,18391.056014
1322,317328,-14061.013118
1322,317328,15897.481599
1362,326944,-15572.813569
1362,326944,9970.303619
1362,326944,-11087.962442
1362,326944,-12662.972853
1362,326944,-14380.305629
1362,326944,77286.875954
1362,326944,-15475.331097
1362,326944,4481.171183
1402,336560,78659.937736
1402,336560,20647.804215
1402,336560,-19639.39091
1402,336560,-10642.065347
1402,336560,-14201.777268
1402,336560,-28489.7855
1402,336560,-28930.563128
1402,336560,22304.627674
1442,346176,-13239.127264
1442,346176,-21953.19809
1442,346176,-22138.671622
1442,346176,-28907.364748
1442,346176,-11197.526401
1442,346176,-19864.863368
1442,346176,-26252.720587
1442,346176,-16274.443595
1482,355792,-12906.550804
1482,355792,-7206.350884
1482,355792,-29128.752121
1482,355792,-16795.118323
1482,355792,-14706.584134
1482,355792,-20334.851988
1482,355792,-14791.559348
1482,355792,-17751.835493
1522,365408,-17827.710769
1522,365408,-17867.719198
1522,365408,-22469.650456
1522,365408,-14352.175601
1522,365408,18231.504032
1522,365408,-30225.257745
1522,365408,-14220.863973
1522,365408,133320.999816
1562,375024,-270.036713
1562,375024,-20157.362611
1562,375024,-5949.786013
1562,375024,-30323.299144
1562,375024,-22786.960261
1562,375024,-14802.42267
1562,375024,-15841.223927
1562,375024,308709.898426
1602,384640,-14932.178376
1602,384640,-22642.043826
