episode,timestep,reward
2812,89100,229.2741
2816,89400,250.8865
2823,89700,254.9734
2828,90000,204.9903
2834,90300,171.2803
2839,90600,218.5447
2846,90900,194.2955
2851,91200,220.6761
2857,91500,227.7583
2862,91800,249.4822
2868,92100,200.8409
2874,92400,227.9237
2879,92700,235.6008
2885,93000,230.6799
2891,93300,222.4055
2896,93600,246.2681
2903,93900,215.3311
2908,94200,219.6159
2914,94500,252.211
2920,94800,233.2899
2924,95100,268.4465
2929,95400,245.7112
2935,95700,261.111
2940,96000,218.7817
2944,96300,276.908
2949,96600,274.0084
2953,96900,202.1813
2957,97200,254.6809
2963,97500,139.936
2969,97800,338.5572
2975,98100,261.5064
2982,98400,154.0544
2993,98700,116.2256
3008,99000,53.5965
3018,99300,99.7072
3030,99600,108.3066
3047,99900,34.312
3057,100200,87.2507
3062,100500,247.1188
3068,100800,222.9371
3073,101100,223.9987
3077,101400,227.965
3081,101700,225.2064
3086,102000,265.4201
3090,102300,144.266
3095,102600,137.14
3100,102900,194.802
3104,103200,255.9159
3108,103500,204.4573
3113,103800,238.5247
3118,104100,280.8192
3122,104400,240.8628
3127,104700,187.403
3131,105000,256.1504
3136,105300,229.3788
3142,105600,204.7167
3147,105900,233.7062
3152,106200,298.2591
3156,106500,308.6931
3162,106800,235.1048
3167,107100,204.8351
3172,107400,161.6719
3176,107700,336.2356
3181,108000,144.8495
3186,108300,211.6586
3191,108600,116.0998
3195,108900,163.2706
3201,109200,213.3346
3205,109500,256.9168
3210,109800,321.7038
3215,110100,262.5298
3220,110400,218.5627
3226,110700,177.3874
3232,111000,177.4183
3237,111300,144.9425
3243,111600,170.1975
3248,111900,176.3467
3254,112200,196.7561
3259,112500,174.5137
3264,112800,193.7707
3269,113100,233.501
3274,113400,161.593
3280,113700,151.3603
3285,114000,141.0768
3290,114300,199.4152
3295,114600,144.4708
3300,114900,164.4746
3305,115200,163.6389
3311,115500,253.4216
3317,115800,212.7167
3322,116100,228.5752
3328,116400,162.0564
3334,116700,194.4502
3340,117000,208.2189
3345,117300,262.6922
3350,117600,265.9961
3355,117900,214.0333
3360,118200,233.1282
3366,118500,164.5417
3371,118800,191.9436
3377,119100,227.1821
3383,119400,219.7323
3388,119700,221.367
3393,120000,170.5304
3398,120300,227.418
3404,120600,208.6407
3409,120900,262.0913
3416,121200,265.8888
3422,121500,193.0447
3428,121800,158.5496
3433,122100,202.0681
3438,122400,214.3705
3444,122700,208.1124
3449,123000,180.0373
3455,123300,176.8896
3460,123600,191.0112
3465,123900,174.3856
3473,124200,138.7876
3480,124500,143.7604
3484,124800,240.9076
3490,125100,266.9563
3494,125400,249.7924
3498,125700,269.967
3503,126000,254.9649
3509,126300,176.513
3513,126600,170.2448
3518,126900,130.2569
3523,127200,185.082
3528,127500,239.5766
3532,127800,202.8698
3538,128100,232.6088
3543,128400,243.6556
3549,128700,169.6397
3554,129000,196.3713
3559,129300,173.9315
3564,129600,166.6154
3569,129900,128.0031
3574,130200,157.218
3579,130500,216.1477
3584,130800,127.7028
3589,131100,135.9578
3594,131400,163.1435
3600,131700,153.3414
3606,132000,168.45
3611,132300,208.2645
3617,132600,215.9814
3622,132900,194.4759
3630,133200,173.8833
3635,133500,171.7833
3640,133800,235.8304
3646,134100,209.4608
3651,134400,191.0775
3656,134700,217.5578
3662,135000,201.1639
3667,135300,188.1225
3672,135600,200.2966
3678,135900,164.8174
3683,136200,182.8172
3688,136500,224.8855
3693,136800,239.5573
3700,137100,146.7578
3705,137400,233.6099
3710,137700,249.3843
3717,138000,187.4222
3729,138300,90.9671
3735,138600,171.7404
3743,138900,188.4644
3750,139200,157.7415
3756,139500,182.0842
3763,139800,193.1737
3770,140100,157.0221
3777,140400,215.772
3784,140700,176.6405
3791,141000,217.5015
3796,141300,263.4157
3801,141600,225.1859
3805,141900,248.0722
3810,142200,223.4546
3818,142500,146.2622
3825,142800,231.2648
3831,143100,218.0971
3835,143400,362.6418
3843,143700,181.9104
3849,144000,250.7864
3854,144300,270.7384
3860,144600,288.5609
3866,144900,263.6492
3872,145200,292.5431
3878,145500,197.0664
3886,145800,168.1074
3890,146100,239.6301
3895,146400,198.3043
3899,146700,214.6419
3904,147000,231.0009
3909,147300,245.7296
3913,147600,280.2342
3919,147900,260.7827
3926,148200,223.6177
3932,148500,223.835
3937,148800,270.3522
3942,149100,226.0079
3947,149400,184.109
3953,149700,206.9924
3962,150000,190.7233
