episode,timestep,reward
31681,128100,3.1176
31753,128400,3.1936
31828,128700,3.0454
31903,129000,3.0448
31978,129300,3.0445
32053,129600,3.0444
32128,129900,3.0442
32203,130200,3.0443
32278,130500,3.044
32353,130800,3.0437
32428,131100,3.0437
32503,131400,3.0437
32578,131700,3.0437
32653,132000,3.0437
32728,132300,3.0437
32803,132600,3.0444
32878,132900,3.045
32953,133200,3.0447
33028,133500,3.0455
33103,133800,3.0454
33178,134100,3.046
33248,134400,3.242
33316,134700,3.3591
33391,135000,3.0465
33465,135300,3.1081
33530,135600,3.5138
33604,135900,3.0774
33679,136200,3.0452
33754,136500,3.045
33829,136800,3.045
33904,137100,3.045
33979,137400,3.0448
34054,137700,3.0447
34129,138000,3.0447
34204,138300,3.0447
34279,138600,3.0447
34354,138900,3.0447
34429,139200,3.0446
34504,139500,3.0445
34579,139800,3.0445
34654,140100,3.0445
34729,140400,3.0444
34804,140700,3.0444
34879,141000,3.0443
34954,141300,3.0441
35029,141600,3.0441
35104,141900,3.0441
35179,142200,3.0441
35254,142500,3.0441
35329,142800,3.0442
35404,143100,3.0442
35479,143400,3.0442
35554,143700,3.0442
35629,144000,3.0442
35704,144300,3.0442
35779,144600,3.0442
35854,144900,3.0442
35929,145200,3.0442
36004,145500,3.0442
36079,145800,3.0442
36154,146100,3.0442
36229,146400,3.0442
36304,146700,3.0442
36379,147000,3.0442
36454,147300,3.0442
36529,147600,3.0442
36604,147900,3.0442
36679,148200,3.0442
36754,148500,3.0442
36829,148800,3.0442
36904,149100,3.0442
36979,149400,3.0442
37054,149700,3.0442
37129,150000,3.0442
37204,150300,3.0442
37279,150600,3.0442
37354,150900,3.0442
37429,151200,3.0442
37504,151500,3.0442
37579,151800,3.0442
37654,152100,3.0442
37729,152400,3.0442
37804,152700,3.0442
37879,153000,3.0442
37954,153300,3.0442
38029,153600,3.0442
38104,153900,3.0442
38179,154200,3.0442
38254,154500,3.0448
38329,154800,3.045
38404,155100,3.0457
38479,155400,3.0455
38554,155700,3.0454
38629,156000,3.0458
38704,156300,3.0457
38779,156600,3.0456
38854,156900,3.0459
38929,157200,3.0452
39004,157500,3.0445
39079,157800,3.0446
39154,158100,3.0446
39229,158400,3.0446
39304,158700,3.0446
39379,159000,3.0459
39454,159300,3.0456
39529,159600,3.0453
39604,159900,3.0455
39679,160200,3.0459
39754,160500,3.0556
39827,160800,3.1281
39902,161100,3.0457
39977,161400,3.0457
40052,161700,3.0457
40127,162000,3.0458
40202,162300,3.0458
40277,162600,3.0454
40345,162900,3.3566
40416,163200,3.1833
40484,163500,3.3562
40549,163800,3.5104
40624,164100,3.0458
40699,164400,3.046
40774,164700,3.0459
40849,165000,3.046
40924,165300,3.0462
40999,165600,3.0463
41074,165900,3.0457
41149,166200,3.0447
41224,166500,3.0446
41299,166800,3.0446
41374,167100,3.0446
41449,167400,3.0446
41524,167700,3.0446
41599,168000,3.0446
41674,168300,3.0446
41749,168600,3.0446
41824,168900,3.0445
41899,169200,3.0445
41974,169500,3.0445
42049,169800,3.0445
42124,170100,3.0445
42199,170400,3.0445
42274,170700,3.0445
42349,171000,3.0445
42424,171300,3.0445
42499,171600,3.0442
42574,171900,3.0432
42649,172200,3.0432
42724,172500,3.0428
42799,172800,3.0429
42874,173100,3.0431
42949,173400,3.0428
43024,173700,3.0429
43099,174000,3.0427
43156,174300,4.0216
43162,174600,9.9773
43164,174900,32.9141
43167,175200,23.9061
43210,175500,5.2558
43253,175800,5.2612
43296,176100,5.2672
43339,176400,5.2625
43382,176700,5.2563
43425,177000,5.2029
43469,177300,5.1571
43513,177600,5.0583
43563,177900,4.5236
43613,178200,4.566
43661,178500,4.6406
43712,178800,4.4631
43772,179100,3.7859
43832,179400,3.7857
43892,179700,3.7857
43952,180000,3.7856
44012,180300,3.7856
44072,180600,3.7856
44132,180900,3.7858
44192,181200,3.786
