episode,timestep,reward
140,4220,13.705062
140,4228,9.083809
142,4260,7.552498
142,4264,8.247368
142,4272,16.724259
143,4300,5.321157
143,4316,10.10258
144,4324,11.032067
145,4356,10.16997
145,4368,8.157204
146,4396,7.373741
146,4396,28.231906
147,4420,16.727091
147,4420,9.819064
147,4428,6.074408
148,4444,8.738218
148,4460,7.544987
148,4464,6.840172
149,4492,12.351118
150,4500,7.52086
150,4504,7.567767
150,4504,11.186115
151,4536,6.726627
151,4540,8.703442
151,4548,8.209832
152,4580,12.383405
152,4588,7.406972
153,4604,12.589575
153,4616,13.688626
154,4636,6.064118
154,4640,10.932683
154,4644,10.338234
154,4648,6.024931
156,4680,8.260155
156,4680,6.024377
156,4700,11.195991
156,4708,11.399137
157,4716,6.814118
157,4716,6.737999
157,4732,6.046758
159,4772,11.850235
159,4772,10.19903
159,4792,11.170728
160,4804,6.017349
160,4824,19.814342
161,4852,13.317661
161,4852,5.293779
161,4856,9.56668
162,4864,12.39441
162,4888,6.045239
162,4888,4.559138
163,4892,7.488666
163,4916,11.731491
164,4920,6.088234
164,4924,6.069061
164,4928,7.493159
165,4952,6.021166
165,4952,5.295914
165,4972,8.177575
166,4980,11.783529
166,4980,5.297369
166,5008,10.623286
167,5036,11.181602
168,5044,12.012196
168,5044,6.80885
169,5076,7.385961
170,5100,20.971876
170,5116,12.841756
171,5144,8.207111
171,5148,13.332335
171,5152,6.710485
172,5172,22.689828
172,5176,6.034351
172,5184,6.03628
173,5196,8.898874
173,5216,3.800291
174,5232,10.930152
174,5244,5.263334
175,5268,14.38633
175,5272,5.300537
176,5304,6.0637
177,5316,9.120406
177,5324,15.109172
178,5368,8.234788
179,5380,14.724021
179,5396,5.337859
180,5400,15.17855
181,5436,6.772081
182,5460,14.840051
182,5468,13.376461
183,5512,9.744781
184,5524,10.358286
184,5524,13.852155
185,5552,25.374895
185,5568,8.286705
185,5568,10.534681
186,5584,11.016679
186,5608,10.599069
187,5612,8.322958
187,5620,9.732822
188,5648,6.785958
188,5660,13.547031
188,5664,10.39348
189,5680,11.207029
189,5688,7.515206
190,5700,7.56587
190,5712,6.056929
190,5724,6.793902
191,5732,6.007406
191,5744,14.147413
191,5756,6.08673
191,5756,4.54794
192,5760,8.9703
192,5776,6.048448
193,5808,6.085773
193,5812,10.401294
194,5824,11.36566
194,5836,5.327422
195,5860,8.94902
196,5880,10.210163
196,5892,14.101137
196,5908,5.285771
196,5908,12.405213
197,5924,11.189651
198,5944,6.76521
199,5972,8.919537
199,5972,14.769668
199,5988,14.072342
200,6024,13.014322
200,6024,9.564972
201,6044,12.92371
202,6060,6.79233
202,6088,11.748236
203,6096,9.63629
204,6140,9.528309
204,6140,13.552558
206,6184,15.668425
206,6188,8.809473
206,6192,13.898443
207,6216,13.093884
207,6216,6.063485
207,6220,5.984204
208,6244,5.318039
208,6244,9.570755
208,6252,6.798843
208,6264,8.256658
209,6288,8.296743
209,6296,8.229818
211,6336,15.080818
211,6344,14.605661
212,6360,12.550369
212,6368,12.895057
212,6376,6.073914
212,6380,8.143492
213,6400,6.002605
213,6404,8.122296
214,6440,7.425895
214,6440,6.772894
215,6452,14.008846
215,6476,16.435115
216,6496,8.173194
216,6496,10.178779
216,6504,5.29736
217,6532,6.77601
218,6544,14.677727
218,6548,8.206125
218,6556,10.597203
220,6608,11.217731
221,6652,14.345308
221,6656,22.399609
222,6676,12.434251
223,6704,9.837528
223,6704,8.858852
224,6720,8.160772
224,6720,53.144179
224,6732,5.321697
225,6760,7.558548
225,6772,9.709414
226,6780,8.997239
226,6792,14.803495
226,6804,8.216152
227,6812,7.499963
228,6844,11.694631
228,6848,6.748295
229,6884,6.765098
229,6888,14.50052
229,6892,9.107337
229,6892,16.831469
230,6916,4.546193
230,6920,6.024632
230,6924,7.456266
231,6932,7.557991
231,6952,6.058484
231,6952,5.290616
232,6968,6.817338
232,6980,11.863742
233,7012,11.027225
233,7016,6.800138
235,7072,10.40486
236,7080,12.701993
236,7096,16.498681
237,7120,7.505648
237,7128,6.030291
238,7160,31.337651
239,7176,17.582735
239,7184,10.503979
240,7212,16.037114
241,7232,10.156962
241,7252,12.466054
242,7268,6.823284
243,7300,6.072608
243,7316,11.678692
244,7332,6.019338
244,7340,13.882182
245,7356,7.540029
246,7388,8.865673
246,7392,6.77903
246,7404,13.277676
247,7420,5.269021
248,7440,6.74262
248,7452,6.014144
248,7456,12.495608
248,7464,13.296871
249,7488,9.032223
249,7488,6.728782
249,7492,5.299889
251,7532,8.261665
251,7532,7.45899
251,7544,14.802941
252,7560,12.108053
252,7568,6.736225
252,7572,7.492051
252,7584,7.511502
254,7624,11.76683
254,7624,10.022391
255,7660,16.080192
256,7680,10.52128
257,7716,10.524717
257,7736,10.463928
257,7736,17.286159
258,7744,5.280711
259,7788,13.666495
260,7804,11.949833
260,7804,12.416003
261,7836,6.067391
261,7844,18.268975
261,7852,9.015236
262,7868,13.697185
262,7880,8.30955
262,7884,6.039037
262,7888,8.234577
263,7904,6.745692
264,7928,9.00301
264,7932,9.020399
266,7996,12.287663
266,8000,12.875297
267,8012,24.897644
268,8044,8.965059
268,8056,10.138194
269,8080,6.781903
269,8084,13.040042
270,8112,6.023272
270,8120,11.923772
272,8172,9.593593
273,8216,17.104129
275,8260,16.464319
275,8264,29.523326
276,8296,14.743032
276,8300,6.770264
277,8328,12.312568
277,8332,6.803712
279,8384,9.670277
279,8388,11.043578
280,8424,7.479656
283,8504,15.94658
283,8512,287.367993
284,8536,6.040596
284,8536,12.606052
285,8564,5.304706
286,8588,9.638642
287,8616,5.29099
288,8652,14.925909
288,8664,9.053141
288,8668,38.13701
290,8716,9.477917
290,8720,12.474037
290,8724,10.455632
291,8756,12.337246
292,8760,8.313405
292,8776,10.045498
293,8804,5.283274
293,8804,8.16337
294,8820,17.211004
294,8832,5.295684
295,8856,6.831801
295,8864,17.025536
296,8884,13.398272
296,8904,8.720762
297,8916,6.051349
298,8968,9.547625
299,8976,18.48079
299,8988,25.767757
300,9000,6.007588
300,9000,17.077497
300,9016,5.310708
301,9036,11.129662
301,9040,7.518813
301,9052,9.672358
302,9072,6.800508
302,9072,6.038211
302,9088,13.253281
303,9116,11.666767
304,9148,13.149764
305,9164,15.629718
307,9212,11.94587
307,9228,16.159904
307,9232,20.76364
308,9252,7.464277
309,9276,8.985386
309,9296,8.392751
310,9304,13.11229
310,9308,23.917519
310,9312,6.795748
311,9332,6.738909
311,9344,6.719784
313,9400,11.831981
313,9404,17.760939
314,9440,17.399982
314,9448,8.16527
315,9460,19.638388
316,9508,11.384871
316,9508,12.249746
317,9512,9.819242
317,9532,4.561533
318,9552,15.206721
320,9604,9.745852
320,9616,14.913783
320,9624,17.781392
320,9628,19.290033
322,9668,10.947497
322,9672,8.913196
323,9696,11.573763
324,9740,8.158923
324,9744,13.01802
324,9748,13.436023
326,9780,6.045582
326,9788,8.251553
326,9808,12.379477
327,9824,6.828931
327,9828,8.8923
329,9884,11.137945
330,9912,5.330135
331,9952,20.132126
331,9956,20.569377
333,9996,17.580917
333,10012,10.796689
333,10016,15.428558
334,10044,5.277117
335,10060,11.815245
336,10080,19.48679
336,10088,8.034555
337,10116,9.892491
337,10128,9.062423
338,10152,6.729526
338,10152,12.010368
338,10160,25.351965
338,10168,7.536465
339,10188,6.811704
339,10192,7.584649
339,10196,6.789282
341,10232,7.545245
342,10284,14.275438
343,10296,17.052423
343,10304,12.974716
344,10344,10.951368
344,10344,7.504804
345,10368,12.836611
345,10376,26.10403
346,10384,7.4878
346,10388,8.335843
347,10412,5.315319
348,10444,13.877955
348,10460,8.96174
349,10480,16.926334
349,10484,7.486174
350,10512,6.068338
351,10540,10.323816
352,10560,18.219019
352,10576,6.784173
352,10584,12.828295
353,10608,4.537784
353,10612,9.433695
353,10612,71.571841
354,10648,7.509621
355,10668,16.829184
355,10672,11.213463
356,10700,15.131479
357,10712,7.411099
358,10744,13.830945
358,10760,9.011176
360,10828,21.228123
361,10840,14.102339
361,10844,18.044723
362,10868,7.43328
363,10896,21.196494
363,10904,11.720249
363,10908,7.573144
364,10920,13.768619
364,10932,6.788007
364,10948,7.579767
365,10960,10.072031
365,10960,5.309357
366,10988,11.839544
368,11064,15.263459
369,11096,23.041703
370,11100,6.819928
370,11112,22.054049
371,11136,17.943891
372,11164,11.335268
372,11188,14.02016
373,11192,5.302055
373,11208,13.045311
374,11224,6.704282
374,11244,9.501522
374,11244,14.386387
376,11280,6.75604
376,11284,7.47782
376,11304,12.684941
377,11324,7.471587
377,11328,8.976993
378,11348,8.136921
378,11364,7.481185
379,11380,6.001019
379,11388,11.209941
379,11392,14.285235
380,11408,5.280405
380,11428,7.41756
381,11448,15.171356
382,11484,16.072382
383,11492,15.443795
384,11528,18.057507
384,11536,15.765798
386,11588,10.961385
386,11592,10.444576
387,11616,16.443955
387,11616,18.882178
387,11628,7.51039
387,11632,7.489181
388,11664,6.829511
388,11668,9.462894
390,11716,9.426356
390,11720,13.357207
391,11756,14.933798
392,11768,8.985078
392,11772,10.340694
392,11784,16.476483
393,11808,7.391024
393,11808,6.777892
394,11820,11.62219
395,11852,12.494466
395,11856,8.832831
395,11868,8.994402
396,11880,13.180056
397,11920,11.817195
398,11948,12.535595
398,11968,14.311273
399,11988,7.547394
401,12032,19.181141
401,12036,12.493635
401,12036,15.33067
401,12036,9.06112
402,12072,6.753851
403,12096,11.101367
403,12112,14.93275
403,12116,15.140008
404,12136,7.48912
405,12160,8.785479
406,12188,16.387992
406,12196,10.537024
407,12212,15.543191
407,12216,5.305097
408,12248,6.064292
408,12252,14.823861
408,12256,8.232689
410,12300,9.689253
410,12320,11.688251
411,12336,6.823764
412,12360,4.547709
412,12388,5.28686
413,12392,12.30491
414,12420,23.570795
414,12436,8.130647
414,12444,10.275237
416,12480,8.260361
416,12496,12.931844
417,12532,9.703227
419,12592,16.179399
422,12672,14.417226
422,12676,41.022101
422,12676,19.984834
422,12676,15.909768
424,12720,8.278803
424,12724,9.68656
425,12768,9.017742
425,12768,8.278305
427,12836,11.487049
428,12868,19.657283
429,12896,21.724401
430,12916,14.162744
431,12940,13.005812
433,13000,14.993908
434,13036,18.058293
434,13036,6.779137
436,13092,10.331841
436,13100,22.384326
436,13100,19.679539
437,13128,16.429232
438,13164,11.653566
439,13172,8.163886
439,13180,15.965509
440,13220,8.999306
440,13228,11.916279
441,13244,11.870644
442,13260,6.037226
442,13272,9.694596
443,13304,10.82527
444,13324,9.66598
444,13340,13.938583
444,13344,20.439659
445,13360,10.402989
446,13388,9.06299
446,13404,14.962593
448,13440,9.665139
448,13444,13.539718
448,13444,7.55162
449,13488,12.165851
450,13524,13.615463
451,13552,5.321311
453,13592,20.899215
453,13604,9.794801
453,13604,19.348318
454,13644,7.446689
457,13716,12.10325
457,13732,21.326259
460,13800,14.745522
460,13804,15.357025
460,13816,15.026778
460,13824,4.561169
461,13848,8.335472
464,13920,13.462784
464,13940,16.346475
464,13944,20.272378
465,13968,4.550253
465,13972,33.725697
466,14004,11.769133
466,14008,7.513987
467,14036,21.181039
468,14060,9.759423
468,14064,15.304663
469,14088,9.735282
470,14116,20.794401
471,14140,14.149309
471,14152,6.754955
472,14188,15.807491
473,14192,7.526277
473,14212,15.642018
474,14220,14.938347
474,14240,9.055426
475,14252,11.494455
476,14280,10.97887
476,14284,8.331979
477,14312,6.051761
477,14328,13.236598
478,14356,8.271552
478,14368,7.542369
480,14404,19.35372
480,14420,11.569517
481,14440,13.145585
481,14452,8.821166
482,14484,17.504178
483,14496,14.137395
484,14528,8.313369
485,14568,7.549014
485,14572,13.537278
486,14584,17.886048
486,14600,19.184232
486,14600,6.078728
487,14632,10.951305
487,14636,6.836787
488,14664,12.016636
490,14704,7.468675
490,14728,15.947373
492,14768,22.785459
492,14780,12.501432
493,14796,23.004718
493,14816,6.772297
494,14828,16.368008
494,14832,6.779242
494,14840,12.555614
495,14864,9.09737
495,14872,7.524371
496,14904,6.013874
498,14956,14.997193
498,14960,18.267851
498,14964,11.136839
500,15016,11.139054
501,15044,13.391953
503,15116,26.265606
504,15136,16.152229
505,15172,6.75665
506,15196,25.094779
506,15200,19.566833
507,15236,7.428956
508,15240,22.417086
509,15272,15.979944
510,15300,11.319974
510,15304,18.423518
510,15308,6.799633
512,15364,14.642347
512,15376,13.359277
512,15380,12.89901
513,15400,15.782619
514,15436,10.368459
515,15460,17.388289
515,15476,13.494299
517,15524,24.766893
517,15532,10.386022
518,15560,6.838318
520,15600,7.498602
520,15608,14.09646
520,15620,25.59846
522,15660,11.042421
523,15708,15.34076
524,15720,18.875507
524,15724,11.500846
525,15756,6.022946
525,15776,10.348261
526,15800,15.652476
527,15828,12.218855
528,15840,11.808877
529,15876,12.650274
530,15900,13.269874
530,15900,11.236653
530,15916,7.549885
532,15968,12.336324
532,15988,12.490362
534,16044,18.987548
535,16052,14.751574
536,16092,18.520604
537,16124,12.652382
537,16132,7.45094
538,16160,16.90757
539,16188,5.307394
539,16188,21.768692
539,16196,11.762591
540,16228,16.219585
542,16276,8.952386
542,16288,16.273187
543,16292,15.533254
544,16332,21.875358
544,16340,11.449548
546,16388,10.324475
546,16392,9.411447
548,16448,10.97058
548,16468,12.63704
549,16488,28.315496
549,16492,15.163264
555,16676,27.28654
556,16688,20.558916
556,16696,30.484916
557,16712,18.548091
558,16748,6.831585
558,16748,13.431016
558,16768,14.524582
560,16812,11.878648
560,16820,12.873455
561,16844,6.091038
562,16888,12.472253
563,16912,12.525249
565,16968,25.564157
565,16968,13.699809
566,16996,14.946242
566,17008,35.130767
567,17016,8.937211
567,17016,9.124285
567,17028,6.053313
568,17064,9.026385
569,17096,14.866991
570,17124,11.21325
571,17140,8.294274
572,17160,6.705684
575,17264,27.896578
577,17312,25.178263
577,17332,17.208903
578,17344,16.96505
580,17404,16.721004
580,17428,21.589435
582,17472,8.326862
583,17512,19.769931
586,17580,12.157076
586,17592,46.586755
589,17680,16.65637
589,17692,34.068221
590,17724,17.912205
590,17724,8.240446
591,17736,20.511788
592,17784,11.219642
596,17896,24.975129
597,17916,18.499788
597,17924,18.121158
599,17988,13.686072
599,17996,14.099875
602,18068,15.144857
603,18116,9.010617
607,18228,18.932565
607,18232,30.185552
608,18256,191.948457
609,18292,23.061879
610,18308,14.233004
612,18372,14.561595
614,18424,25.917684
616,18488,16.924486
617,18512,19.687886
619,18580,28.324745
619,18592,14.315497
620,18600,16.989829
620,18624,107.565426
622,18672,15.341323
622,18672,13.37875
622,18688,11.932106
624,18732,8.278059
626,18804,13.203803
627,18836,25.562012
630,18912,19.064535
631,18944,20.333863
633,19012,12.338446
633,19012,18.666282
634,19036,13.10693
634,19048,163.709982
635,19068,10.466055
637,19112,18.119232
637,19124,10.477405
638,19144,18.725281
639,19172,8.887035
641,19248,15.905592
641,19256,25.218798
642,19268,17.890364
643,19312,20.162266
644,19336,14.921846
645,19364,9.709486
646,19396,11.141596
648,19456,17.952637
649,19488,21.209099
650,19516,19.651863
650,19528,7.542842
652,19568,27.373066
652,19576,9.073306
653,19604,14.542177
653,19604,13.747408
654,19640,6.833824
654,19644,11.708069
655,19672,17.511144
656,19696,10.463205
658,19744,14.36354
658,19756,19.07285
658,19760,11.655603
658,19760,16.358011
659,19792,6.041042
660,19820,11.227787
661,19836,14.999136
661,19844,9.738393
662,19876,7.435795
662,19884,7.532506
665,19972,21.197181
665,19976,16.948291
666,19980,30.675553
667,20028,10.193512
667,20032,9.715059
668,20048,13.02212
668,20068,7.538002
669,20080,6.037189
671,20140,12.173327
672,20164,27.825984
674,20232,13.19826
678,20348,18.443913
679,20392,8.246795
681,20436,15.538943
682,20468,16.683197
682,20480,8.184081
682,20484,16.533339
683,20504,4.562476
683,20516,9.03319
685,20564,17.709054
686,20592,14.407891
686,20600,13.013537
688,20660,39.925121
688,20664,13.077461
689,20696,16.939937
690,20700,7.550265
690,20708,23.551247
692,20768,12.594503
694,20828,23.835411
695,20852,18.318462
695,20852,26.166463
696,20888,6.768749
698,20956,12.221447
698,20964,23.799435
699,20976,19.690504
699,20980,34.119003
700,21020,10.49477
702,21088,12.245779
704,21120,36.387275
704,21128,7.5231
705,21160,6.048003
705,21168,9.045927
